,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,one_norm,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,min_edge_order,mean_edge_order,std_dev_edge_order,number_of_terms,log_fci_dim,n_elec,n_orbs,df_rank,df_gap,problem_instance_uuid,problem_instance_short_name,task_uuid,instance_data_object_uuid,instance_data_object_file_name,instance_data_object_url,date_of_calculation,version_of_features_calculation_script,ham_features_calc_time,SHCI_opt-(2dde),DF_QPE-(2610),SHCI_pt_1e-4-(4ed5),SHCI_var_1e-4-(7e73),SHCI_pt_2e-4-(ad96),SHCI_pt_2e-5-(c71b),SHCI_pt_5e-5-(d626),SHCI_var_2e-4-(0db1),SHCI_var_2e-5-(86bf),SHCI_var_5e-5-(0194),DF_QPE-(5dad),CISD-(418f),HF-(5f5e),MP2-(b420),CCSD-(0a29),CCSD(T)-(c092),DF_QPE-(5d76),DF_QPE-(f6b3),DF_QPE-(4b07),DMRG_Niagara_cluster_lowest_energy-(1653)
192,532615,85245,437458.6,129806.0113,543.7443755,2.07811437,1e-08,0.000553758,0.011059333,45,1,20.04816802,8.892882959,981918,22.44476348,62,45,740,5.237535069,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,ru_macho,d3ecd428-ee03-4d8b-aa14-af4d935781ed,e5e63f77-dbaa-431c-a53f-93c0f4c0758d,fcidump.4_ts_ru_macho_co2_noncan_0.2_new.e5e63f77-dbaa-431c-a53f-93c0f4c0758d,sftp://sftp.l3harris.com/gsee/fcidump.4_ts_ru_macho_co2_noncan_0.2_new.e5e63f77-dbaa-431c-a53f-93c0f4c0758d.gz,13:42.2,1,1101.420777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,7,5,6.714285714,0.699854212,29.08104283,1.077217345,0.5,0.692405782,0.272102866,14,1,2.238095238,2.670914983,43,6.000868155,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,d6e4cd0a-8a97-421b-9787-7c8ad817cfa3,798278e4-f181-40d8-9e77-d154f80b6440,FCIDUMP_L_14_Nf_4_U_2.15443469_ms_0.798278e4-f181-40d8-9e77-d154f80b6440,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_2.15443469_ms_0.798278e4-f181-40d8-9e77-d154f80b6440.gz,16:39.9,1,0.076894,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
194,1140,596,981.8,199.5604169,15.23157542,0.781468334,1.34e-08,0.008748751,0.043530276,10,1,5.639287766,1.995035872,1742,4.723619836,10,10,55,3.445180241,7213642b-5f16-48be-d5e5-2bc42ebb8526,ru_mono,d937e005-3688-4138-9465-426798087395,30c3e4f9-1b24-4fe5-9cab-ad0b67e0d74b,fcidump.34_3ruo_IV_2pl_noncan_0.2_new.30c3e4f9-1b24-4fe5-9cab-ad0b67e0d74b,sftp://sftp.l3harris.com/gsee/fcidump.34_3ruo_IV_2pl_noncan_0.2_new.30c3e4f9-1b24-4fe5-9cab-ad0b67e0d74b.gz,15:41.0,1,2.380378,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True
195,84824,11998,67107.11111,21848.62436,316.7804373,56.0424691,1.01e-08,0.002124076,0.160621587,36,1,16.19879575,6.818949795,149139,19.15872041,28,36,304,9.029830639,3f141f05-532b-478d-b38a-2ae07baadc88,na_cl_0,da831b60-89ce-4c01-96f9-c9f8a4512aab,cd31956d-bef5-4112-9959-510170644e72,fcidump.na_cl_cc-pVDZ.cd31956d-bef5-4112-9959-510170644e72,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVDZ.cd31956d-bef5-4112-9959-510170644e72.gz,46:41.2,1,192.278693,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
196,202346,28910,163068.3636,49711.11863,1542.622606,15.63112082,1.25e-08,0.004196516,0.124967908,44,1,19.51873252,8.557137999,367597,12.07166605,10,44,476,19.6508118,892e3341-7186-44c6-9a1a-20f270ddc8b8,h_f_0,daa86ad6-bda9-4d47-a50d-4ec34801bd82,819ffa8e-51ee-4e78-aa07-17686d7a9488,fcidump.h_f_cc-pVTZ.819ffa8e-51ee-4e78-aa07-17686d7a9488,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVTZ.819ffa8e-51ee-4e78-aa07-17686d7a9488.gz,40:23.4,1,459.480256,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
197,731,409,633.4444444,119.7990086,13.77842033,1.023562121,1.22e-08,0.012537234,0.065199786,9,1,5.18744313,1.833711887,1100,3.848558572,12,9,45,3.376281989,7213642b-5f16-48be-d5e5-2bc42ebb8526,ru_mono,dab492c3-27fe-4ac3-8c98-de2563caf66c,51f7d629-9a0e-4688-8562-59a5f0c0a404,fcidump.36_1ru_II_2pl_noncan_0.2_new.51f7d629-9a0e-4688-8562-59a5f0c0a404,sftp://sftp.l3harris.com/gsee/fcidump.36_1ru_II_2pl_noncan_0.2_new.51f7d629-9a0e-4688-8562-59a5f0c0a404.gz,15:44.5,1,1.530691,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True
198,1180651,156975,965377.4364,292592.6707,1290.840247,1.843941419,1e-08,0.000584972,0.006908021,55,1,24.06148586,10.8905206,2206671,28.89610188,73,55,857,6.197577526,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,db75bf65-181b-40c2-b978-26453437c2b0,f6516937-6182-4dae-a39c-f94c0d72bf70,fcidump.18_I_noncan_0.2_new.f6516937-6182-4dae-a39c-f94c0d72bf70,sftp://sftp.l3harris.com/gsee/fcidump.18_I_noncan_0.2_new.f6516937-6182-4dae-a39c-f94c0d72bf70.gz,20:25.9,1,2387.003533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,948168,82324,767405.7727,241165.3771,3868.953123,20.535329,1e-08,0.002130204,0.097847246,88,1,37.18223182,17.52907224,1816237,15.18603468,11,88,905,28.80307694,67f72316-2262-44fb-8c0a-e159e1cd0cf0,Sc_0,dc1da839-0ccc-434c-bf9c-a3874ffc3b1c,83008296-5ec9-4af7-a03b-372025fad080,fcidump.Sc0_vtz.83008296-5ec9-4af7-a03b-372025fad080,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vtz.83008296-5ec9-4af7-a03b-372025fad080.gz,15:33.6,1,3585.540639,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
200,2866,1354,2476.0,544.8559443,26.21965174,0.80768613,4.73e-08,0.005826589,0.035669466,12,1,6.602666667,2.32883223,4501,5.389210398,16,12,78,3.133517538,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,ru_macho,dcf2b441-b297-4a89-ae18-5778ec2d674d,46aea10c-d57f-4133-9837-3c57d474d9a2,fcidump.0_ru_macho_noncan_0.2_new.46aea10c-d57f-4133-9837-3c57d474d9a2,sftp://sftp.l3harris.com/gsee/fcidump.0_ru_macho_noncan_0.2_new.46aea10c-d57f-4133-9837-3c57d474d9a2.gz,05:00.1,1,5.399868,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True
201,5264,2224,4512.0,1052.94797,96.02542529,34.2779399,2.36e-08,0.01132776,0.374674112,14,1,7.451692816,2.71672862,8478,6.837011352,16,14,105,4.115989842,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,mn_mono,de3ea361-c2d3-4ab6-add4-ccd43cea6aa8,68af0b80-3d27-4aba-84f9-bcdd30a9255b,fcidump.59_5_16_noncan_0.2_new.68af0b80-3d27-4aba-84f9-bcdd30a9255b,sftp://sftp.l3harris.com/gsee/fcidump.59_5_16_noncan_0.2_new.68af0b80-3d27-4aba-84f9-bcdd30a9255b.gz,28:00.6,1,9.99189,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
202,7,5,6.714285714,0.699854212,39.15669562,1.79690683,0.5,0.932302277,0.611367743,14,1,2.238095238,2.670914983,43,5.561535461,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,dee3b9e0-646c-49af-903a-fdf186431759,ba1df513-21d4-4636-af9a-92660fb5cef4,FCIDUMP_L_14_Nf_4_U_3.59381366_ms_2.ba1df513-21d4-4636-af9a-92660fb5cef4,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_3.59381366_ms_2.ba1df513-21d4-4636-af9a-92660fb5cef4.gz,16:53.1,1,0.019709,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
203,547958,84412,448545.8696,132742.7124,584.6454596,1.665987396,1e-08,0.00057927,0.009013781,46,1,20.44341555,9.119887609,1009280,24.48592471,58,46,777,7.575299747,664ec8e4-09d5-41cc-6266-ddb26219366f,mo_n2,dfd78a05-437d-4667-88d7-7e2a3384b816,b71baf3c-d5f0-4f8d-aead-648ba69a058e,fcidump.11_fecp2_s0_noncan_0.2_new.b71baf3c-d5f0-4f8d-aead-648ba69a058e,sftp://sftp.l3harris.com/gsee/fcidump.11_fecp2_s0_noncan_0.2_new.b71baf3c-d5f0-4f8d-aead-648ba69a058e.gz,21:44.5,1,1196.877845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,1086094,110944,882197.4211,273129.881,3198.656161,14.54365208,1.02e-08,0.001550103,0.056101984,76,1,32.49169571,15.10156448,2063513,23.91165264,20,76,905,19.39177847,2140edd4-8eb3-4270-b753-278334998e3d,CrO_0,e0101b06-dfd6-4caa-8580-a9815b225204,b9a18106-c719-4d0c-af12-30ded772eb55,fcidump.CrO_vdz.b9a18106-c719-4d0c-af12-30ded772eb55,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.CrO_vdz.b9a18106-c719-4d0c-af12-30ded772eb55.gz,57:48.3,1,3240.607996,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,2900879,311517,2362050.681,729593.6863,1478.976484,1.846896258,1e-08,0.000269308,0.0055082,69,1,29.67741305,13.69424961,5491770,36.72557893,90,69,1115,6.229114562,90d4e4fc-1216-4846-b45f-198c0530e29b,mo2_n2,e3a07092-d1e5-4867-a4d7-d0258f9df6db,09c3ddd5-0187-46e8-95c3-157c470cb69a,fcidump.13_1_lut_ts_noncan_0.2_new.09c3ddd5-0187-46e8-95c3-157c470cb69a,sftp://sftp.l3harris.com/gsee/fcidump.13_1_lut_ts_noncan_0.2_new.09c3ddd5-0187-46e8-95c3-157c470cb69a.gz,44:07.7,1,6477.339916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,7,5,6.714285714,0.699854212,46.49112174,2.32079441,0.5,1.10693147,0.858330716,14,1,2.238095238,2.670914983,43,5.561535461,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,e443f034-2feb-446a-9b26-256389affa4a,dc3fdc30-1706-4dea-9b21-7657858d57df,FCIDUMP_L_14_Nf_4_U_4.64158882_ms_2.dc3fdc30-1706-4dea-9b21-7657858d57df,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_4.64158882_ms_2.dc3fdc30-1706-4dea-9b21-7657858d57df.gz,16:47.8,1,0.024631,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
207,5123739,285013,4131221.859,1322353.273,14996.90148,45.20308048,1e-08,0.001505155,0.115217616,135,1,55.97472814,26.8948541,9963693,19.68119215,13,135,1476,59.20727329,02a8c4e9-9d15-4742-b4cc-7f47f69da0e5,Cr_1,e604a906-55fa-4b3f-bf17-c24a30312b84,4e3649dd-9050-4acc-93f6-a09c962e89d7,fcidump.Cr1_vqz.4e3649dd-9050-4acc-93f6-a09c962e89d7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cr1_vqz.4e3649dd-9050-4acc-93f6-a09c962e89d7.gz,12:26.7,1,34742.25874,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
208,5378780,290560,4373915.373,1368056.597,8874.063103,27.78361441,1e-08,0.000857941,0.043225808,118,1,49.89850221,23.88160799,10343438,37.11680721,30,118,1284,14.19097705,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,p2_0,e61df0de-0a97-4204-9fb9-3995c30d7999,334dbd9d-2c13-4c76-8479-e82280065a02,fcidump.p2_cc-pVQZ.334dbd9d-2c13-4c76-8479-e82280065a02,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVQZ.334dbd9d-2c13-4c76-8479-e82280065a02.gz,25:07.1,1,77535.4497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,17220,3810,14016.14286,3990.634498,126.5469441,1.948807833,1.5e-08,0.004210933,0.051207362,28,1,13.05909756,5.409686614,30053,7.030687786,6,28,263,2.344342063,3301a356-21a9-472b-8021-f02f4d2c9eec,li2_0,e7d3b8bd-ff6c-44f6-8a9e-b9b75396cee0,243670ee-2d2e-4d90-abc1-16938a04a80b,fcidump.li2_cc-pVDZ.243670ee-2d2e-4d90-abc1-16938a04a80b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVDZ.243670ee-2d2e-4d90-abc1-16938a04a80b.gz,22:56.4,1,39.840007,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True
210,7,5,6.714285714,0.699854212,84.0,5.0,0.5,2.0,2.121320344,14,1,2.238095238,2.670914983,43,6.000868155,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,eaad8331-cb37-46a4-85ea-0eea4bdca280,052e11d7-5788-4f6e-a62c-32b56e483e34,FCIDUMP_L_14_Nf_4_U_10.0_ms_0.052e11d7-5788-4f6e-a62c-32b56e483e34,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_10.0_ms_0.052e11d7-5788-4f6e-a62c-32b56e483e34.gz,17:17.0,1,0.025349,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
211,532645,85243,437494.2889,129818.7295,638.19007,2.071018794,1.06e-08,0.000649897,0.01140296,45,1,20.04837437,8.892861113,981988,21.7267196,64,45,782,5.597978181,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,eadd62e9-ee3d-4193-94de-7735a529edce,98016425-092d-41a4-b397-9b4b237c582a,fcidump.27_pc_noncan_0.2_new.98016425-092d-41a4-b397-9b4b237c582a,sftp://sftp.l3harris.com/gsee/fcidump.27_pc_noncan_0.2_new.98016425-092d-41a4-b397-9b4b237c582a.gz,42:09.1,1,1134.330788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,483574,57050,393777.4839,119871.2286,1831.266446,41.44891566,1e-08,0.002015253,0.074746888,62,1,26.86708859,12.32229282,908704,20.61441816,18,62,674,12.65139484,208f2e50-2b56-4e72-815a-cba5cec1264c,h2_s_0,ec0baf59-05f5-49df-b5e5-8f887d822a10,83f0f242-e184-4581-a77a-f019731d8a6f,fcidump.h2_s_cc-pVTZ.83f0f242-e184-4581-a77a-f019731d8a6f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVTZ.83f0f242-e184-4581-a77a-f019731d8a6f.gz,36:59.3,1,1446.314142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,286032,36842,231298.3333,71397.97045,1230.62154,49.21978375,1.05e-08,0.002348004,0.089865894,48,1,21.18302507,9.433969315,524115,18.44912136,18,48,474,14.19142225,586ce6a9-1876-459e-9b6c-be8bb1c4d1a5,h_cl_0,f0637f33-3c53-4f01-8cf7-cfd9c6f39a51,9ef07114-7e1a-4eba-a9ac-2c71c5fd518a,fcidump.h_cl_cc-pVTZ.9ef07114-7e1a-4eba-a9ac-2c71c5fd518a,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_cl_cc-pVTZ.9ef07114-7e1a-4eba-a9ac-2c71c5fd518a.gz,35:50.9,1,655.793816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,1104160,94868,893485.8684,280401.2172,2990.87301,15.22032329,1e-08,0.00142683,0.057009743,76,1,32.39482274,15.05067887,2096167,23.91165264,21,76,903,20.28989981,e2212cdf-adef-454a-b218-05041d723c55,MnO_0,f0ee8150-86e2-4f9e-ae35-95af38f3c69e,55355f72-52f0-427d-b5ac-3b41666ca5fb,fcidump.MnO_vdz.55355f72-52f0-427d-b5ac-3b41666ca5fb,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.MnO_vdz.55355f72-52f0-427d-b5ac-3b41666ca5fb.gz,38:48.1,1,3936.020337,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,31350,9304,26326.18182,6967.202123,105.2872972,1.69662791,1.43e-08,0.001955595,0.025076341,22,1,10.75755493,4.298032562,53840,10.46367289,30,22,253,3.463268015,dc8bdc56-5ebd-4996-6b81-81b1a06d8c76,blue_dimer,f20db1b1-86e3-4ddf-96ff-a6d37f331935,85d9d818-501e-4a0e-8fd8-c216ab5e3cb5,fcidump.39_1_ts_noncan_0.2_new.85d9d818-501e-4a0e-8fd8-c216ab5e3cb5,sftp://sftp.l3harris.com/gsee/fcidump.39_1_ts_noncan_0.2_new.85d9d818-501e-4a0e-8fd8-c216ab5e3cb5.gz,17:17.6,1,62.331346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,21502,5474,17810.07143,4807.987803,299.5605487,48.54242077,1.12e-08,0.00791776,0.259548884,28,1,13.18078977,5.567881613,37835,13.67856634,18,28,239,11.11634847,208f2e50-2b56-4e72-815a-cba5cec1264c,h2_s_0,f2f09d9f-8328-4d4a-ba91-089f9e56bf0d,11a0ff0b-3c6f-416f-be8a-a02acd56aeb9,fcidump.h2_s_cc-pVDZ.11a0ff0b-3c6f-416f-be8a-a02acd56aeb9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVDZ.11a0ff0b-3c6f-416f-be8a-a02acd56aeb9.gz,55:56.2,1,65.753886,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
217,7,5,6.714285714,0.699854212,68.19845781,3.871318415,0.5,1.623772805,1.589254742,14,1,2.238095238,2.670914983,43,5.561535461,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,f424beaa-6a54-440a-872b-f9689c987e21,fae2b412-4ffe-422c-be78-915f171f47ee,FCIDUMP_L_14_Nf_4_U_7.74263683_ms_2.fae2b412-4ffe-422c-be78-915f171f47ee,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_7.74263683_ms_2.fae2b412-4ffe-422c-be78-915f171f47ee.gz,17:03.8,1,0.032874,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
218,920828,78164,745786.1591,233365.2625,4630.776438,24.79900938,1e-08,0.002626318,0.117492626,88,1,37.22121006,17.54946589,1763221,17.39567734,13,88,958,35.3635534,02a8c4e9-9d15-4742-b4cc-7f47f69da0e5,Cr_1,f4b120e9-acd0-4c7c-89e2-cc082f52f5cf,efaceb68-6fae-491a-bb90-1e3e3463f010,fcidump.Cr1_vtz.efaceb68-6fae-491a-bb90-1e3e3463f010,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cr1_vtz.efaceb68-6fae-491a-bb90-1e3e3463f010.gz,01:31.6,1,4088.566445,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
219,25,9,20.0,5.196152423,93.94112,3.87132,0.5,1.174264,1.348528,13,1,4.0,3.376388603,81,6.008259415,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,f76b7888-eae2-466d-b0b9-616691b6c5ab,7595f80d-524f-4adc-b245-9b29b2fb70f8,FCIDUMP_L_16_Nf_4_U_7.74264_ms_2.7595f80d-524f-4adc-b245-9b29b2fb70f8,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_7.74264_ms_2.7595f80d-524f-4adc-b245-9b29b2fb70f8.gz,18:13.2,1,0.027099,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
220,298,162,250.8,47.01659282,48.06670125,4.215752156,6.02e-05,0.10753177,0.435108988,10,1,5.610738255,2.118559964,448,2.0,2,10,54,4.284928381,9162371c-b23f-45a6-bacd-44cb7aaea917,validation.H2.cc-PVDZ,f847059f-a89f-4008-9ae1-39847c899e75,bbcd09f2-8a89-4f35-9577-7851a76ea17c,validation.H2.cc-PVDZ.bbcd09f2-8a89-4f35-9577-7851a76ea17c.fcidump,sftp://sftp.l3harris.com/gsee/validation_instances/validation.H2.cc-PVDZ.bbcd09f2-8a89-4f35-9577-7851a76ea17c.fcidump.gz,58:07.3,1,1.031397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
221,6382368,448110,5140333.209,1662788.176,8580.929234,14.85305137,1e-08,0.000704607,0.032375668,86,1,36.29962112,16.90939602,12178328,15.08381472,10,86,1138,18.35919443,e0f6ed02-6502-454b-bf2c-e7994e0510f4,c_h4_0,f936469c-1d1e-4295-a006-84a778c1714c,47a5eadf-e31e-4c38-983f-8c75460463ea,fcidump.c_h4_cc-pVTZ.47a5eadf-e31e-4c38-983f-8c75460463ea,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h4_cc-pVTZ.47a5eadf-e31e-4c38-983f-8c75460463ea.gz,06:15.2,1,14131.39824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,4742028,198714,3770070.729,1259975.885,4191.566185,14.34268991,1e-08,0.000458494,0.02439848,118,1,48.66182982,23.21028065,9142040,29.96167043,22,118,1270,7.558798113,edb1dfc4-c9d0-41ce-902a-2cfcf97c0c76,na2_0,f96de7fe-5c88-4083-8c48-72bc094cccfd,4d93ba0f-4ad6-4107-b495-9284d226e13d,fcidump.na2_cc-pVQZ.4d93ba0f-4ad6-4107-b495-9284d226e13d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na2_cc-pVQZ.4d93ba0f-4ad6-4107-b495-9284d226e13d.gz,18:25.5,1,17282.63221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,252653,34537,205605.7111,62965.53156,1608.746165,18.84058963,1.04e-08,0.003464952,0.112640911,45,1,19.92771128,8.769627619,464292,5.805194909,5,45,421,20.82193157,d712afaf-6ec4-42d9-b5fd-1edee3ec1046,O_1,f9bdbb3b-91b6-43f3-93ca-bef1e10d3835,ee1c9912-bca9-42fa-a90d-421e9a26c785,fcidump.O1_vtz.ee1c9912-bca9-42fa-a90d-421e9a26c785,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O1_vtz.ee1c9912-bca9-42fa-a90d-421e9a26c785.gz,22:22.3,1,550.372461,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
224,16011,4257,13228.13043,3619.480377,245.8812443,55.98800296,1.04e-08,0.008990173,0.350169214,23,1,11.12420475,4.445053848,27351,11.82464609,18,23,179,12.43868531,586ce6a9-1876-459e-9b6c-be8bb1c4d1a5,h_cl_0,fa3bc2a8-8067-4088-909a-2ddfa655ebfb,5373214f-f344-4bdb-8840-5acf3b4c07c2,fcidump.h_cl_cc-pVDZ.5373214f-f344-4bdb-8840-5acf3b4c07c2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_cl_cc-pVDZ.5373214f-f344-4bdb-8840-5acf3b4c07c2.gz,24:01.6,1,34.175301,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
225,3951878,214464,3149376.345,1047993.015,13215.92982,56.24652437,1e-08,0.00173901,0.106292933,110,1,45.58496806,21.62288032,7599686,25.33365917,18,110,1219,19.52537196,e3e78b41-577d-4536-a63f-7e968eeb6493,f2_0,fa8e83f2-cec5-4609-9b77-d713608a6b53,29d645f8-ce30-4e18-9f41-644ac5f9d922,fcidump.f2_cc-pVQZ.29d645f8-ce30-4e18-9f41-644ac5f9d922,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVQZ.29d645f8-ce30-4e18-9f41-644ac5f9d922.gz,16:59.0,1,17154.71668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,136562,18828,110491.8148,32924.32346,975.8235129,10.54315231,1.01e-08,0.003817253,0.097989583,53,1,23.34014513,10.93958544,255636,13.00006381,11,54,499,16.87300948,67f72316-2262-44fb-8c0a-e159e1cd0cf0,Sc_0,fb87d637-aaab-4e8f-8898-4ecca8bd0fe0,9da0b1fb-c6a5-4da5-b390-3920e3c26154,fcidump.Sc0_vdz.9da0b1fb-c6a5-4da5-b390-3920e3c26154,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vdz.9da0b1fb-c6a5-4da5-b390-3920e3c26154.gz,10:31.3,1,751.768898,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
227,121659,27057,100939.1935,28492.44187,365.8336405,32.35063432,1.02e-08,0.001684627,0.074875436,31,1,14.40926045,6.093738795,217161,12.28692916,50,31,461,6.037641526,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,mn_mono,ff0da1e2-2c76-4589-aefa-c13bb1a1ef8f,6e2bf415-6a69-4b36-ba0f-780a11cb7c0b,fcidump.62_3_15_af_noncan_0.2_new.6e2bf415-6a69-4b36-ba0f-780a11cb7c0b,sftp://sftp.l3harris.com/gsee/fcidump.62_3_15_af_noncan_0.2_new.6e2bf415-6a69-4b36-ba0f-780a11cb7c0b.gz,57:03.6,1,242.818756,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
